# Time	f1(t)	f2(t)
3.113356e+02	4.600950e-31	3.210287e-35
3.113556e+02	4.582102e-31	3.197226e-35
3.113756e+02	4.563347e-31	3.184228e-35
3.113956e+02	4.544691e-31	3.171300e-35
3.114156e+02	4.526035e-31	3.158371e-35
3.114356e+02	4.507567e-31	3.145570e-35
3.114556e+02	4.489101e-31	3.132773e-35
3.114756e+02	4.470727e-31	3.120037e-35
3.114956e+02	4.452449e-31	3.107369e-35
3.115156e+02	4.434172e-31	3.094701e-35
3.115356e+02	4.416078e-31	3.082158e-35
3.115556e+02	4.397988e-31	3.069618e-35
3.115756e+02	4.379986e-31	3.057140e-35
3.115956e+02	4.362080e-31	3.044727e-35
3.116156e+02	4.344174e-31	3.032314e-35
3.116356e+02	4.326447e-31	3.020024e-35
3.116556e+02	4.308724e-31	3.007737e-35
3.116756e+02	4.291087e-31	2.995510e-35
3.116956e+02	4.273545e-31	2.983347e-35
3.117156e+02	4.256002e-31	2.971184e-35
3.117356e+02	4.238635e-31	2.959143e-35
3.117556e+02	4.221272e-31	2.947103e-35
3.117756e+02	4.203993e-31	2.935122e-35
3.117956e+02	4.186807e-31	2.923205e-35
3.118156e+02	4.169620e-31	2.911287e-35
3.118356e+02	4.152606e-31	2.899488e-35
3.118556e+02	4.135594e-31	2.887691e-35
3.118756e+02	4.118667e-31	2.875952e-35
3.118956e+02	4.101829e-31	2.864275e-35
3.119156e+02	4.084991e-31	2.852597e-35
3.119356e+02	4.068322e-31	2.841036e-35
3.119556e+02	4.051656e-31	2.829477e-35
3.119756e+02	4.035072e-31	2.817974e-35
3.119956e+02	4.018576e-31	2.806532e-35
3.120156e+02	4.002080e-31	2.795090e-35
3.120356e+02	3.985750e-31	2.783762e-35
3.120556e+02	3.969422e-31	2.772436e-35
3.120756e+02	3.953174e-31	2.761165e-35
3.120956e+02	3.937013e-31	2.749954e-35
3.121156e+02	3.920852e-31	2.738742e-35
3.121356e+02	3.904853e-31	2.727642e-35
3.121556e+02	3.888856e-31	2.716544e-35
3.121756e+02	3.872939e-31	2.705501e-35
3.121956e+02	3.857106e-31	2.694515e-35
3.122156e+02	3.841273e-31	2.683530e-35
3.122356e+02	3.825598e-31	2.672654e-35
3.122556e+02	3.809926e-31	2.661780e-35
3.122756e+02	3.794332e-31	2.650959e-35
3.122956e+02	3.778820e-31	2.640195e-35
3.123156e+02	3.763308e-31	2.629431e-35
3.123356e+02	3.747952e-31	2.618774e-35
3.123556e+02	3.732598e-31	2.608119e-35
3.123756e+02	3.717321e-31	2.597516e-35
3.123956e+02	3.702123e-31	2.586969e-35
3.124156e+02	3.686926e-31	2.576422e-35
3.124356e+02	3.671882e-31	2.565980e-35
3.124556e+02	3.656840e-31	2.555539e-35
3.124756e+02	3.641872e-31	2.545150e-35
3.124956e+02	3.626984e-31	2.534816e-35
3.125156e+02	3.612095e-31	2.524481e-35
3.125356e+02	3.597356e-31	2.514250e-35
3.125556e+02	3.582619e-31	2.504020e-35
3.125756e+02	3.567955e-31	2.493840e-35
3.125956e+02	3.553369e-31	2.483714e-35
3.126156e+02	3.538782e-31	2.473588e-35
3.126356e+02	3.524342e-31	2.463562e-35
3.126556e+02	3.509905e-31	2.453539e-35
3.126756e+02	3.495539e-31	2.443564e-35
3.126956e+02	3.481248e-31	2.433642e-35
3.127156e+02	3.466958e-31	2.423720e-35
3.127356e+02	3.452811e-31	2.413897e-35
3.127556e+02	3.438666e-31	2.404075e-35
3.127756e+02	3.424592e-31	2.394302e-35
3.127956e+02	3.410591e-31	2.384579e-35
3.128156e+02	3.396591e-31	2.374857e-35
3.128356e+02	3.382731e-31	2.365232e-35
3.128556e+02	3.368874e-31	2.355608e-35
3.128756e+02	3.355085e-31	2.346032e-35
3.128956e+02	3.341369e-31	2.336506e-35
3.129156e+02	3.327653e-31	2.326980e-35
3.129356e+02	3.314074e-31	2.317548e-35
3.129556e+02	3.300498e-31	2.308119e-35
3.129756e+02	3.286989e-31	2.298735e-35
3.129956e+02	3.273551e-31	2.289401e-35
3.130157e+02	3.260113e-31	2.280067e-35
3.130357e+02	3.246811e-31	2.270826e-35
3.130557e+02	3.233510e-31	2.261586e-35
3.130757e+02	3.220275e-31	2.252392e-35
3.130957e+02	3.207110e-31	2.243246e-35
3.131157e+02	3.193945e-31	2.234100e-35
3.131357e+02	3.180912e-31	2.225045e-35
3.131557e+02	3.167881e-31	2.215992e-35
3.131757e+02	3.154915e-31	2.206983e-35
3.131957e+02	3.142017e-31	2.198021e-35
3.132157e+02	3.129120e-31	2.189059e-35
3.132357e+02	3.116351e-31	2.180187e-35
3.132557e+02	3.103585e-31	2.171316e-35
3.132757e+02	3.090882e-31	2.162489e-35
3.132957e+02	3.078246e-31	2.153708e-35
3.133157e+02	3.065610e-31	2.144927e-35
3.133357e+02	3.053101e-31	2.136233e-35
3.133557e+02	3.040594e-31	2.127541e-35
3.133757e+02	3.028149e-31	2.118892e-35
3.133957e+02	3.015769e-31	2.110288e-35
3.134157e+02	3.003389e-31	2.101684e-35
3.134357e+02	2.991134e-31	2.093166e-35
3.134557e+02	2.978881e-31	2.084649e-35
3.134757e+02	2.966688e-31	2.076174e-35
3.134957e+02	2.954560e-31	2.067743e-35
3.135157e+02	2.942432e-31	2.059312e-35
3.135357e+02	2.930425e-31	2.050966e-35
3.135557e+02	2.918421e-31	2.042621e-35
3.135757e+02	2.906476e-31	2.034316e-35
3.135957e+02	2.894594e-31	2.026056e-35
3.136157e+02	2.882711e-31	2.017795e-35
3.136357e+02	2.870949e-31	2.009617e-35
3.136557e+02	2.859188e-31	2.001440e-35
3.136757e+02	2.847485e-31	1.993303e-35
3.136957e+02	2.835844e-31	1.985209e-35
3.137157e+02	2.824203e-31	1.977115e-35
3.137357e+02	2.812679e-31	1.969101e-35
3.137557e+02	2.801157e-31	1.961089e-35
3.137757e+02	2.789692e-31	1.953116e-35
3.137957e+02	2.778287e-31	1.945185e-35
3.138157e+02	2.766882e-31	1.937254e-35
3.138357e+02	2.755592e-31	1.929402e-35
3.138557e+02	2.744304e-31	1.921552e-35
3.138757e+02	2.733072e-31	1.913740e-35
3.138957e+02	2.721898e-31	1.905968e-35
3.139157e+02	2.710725e-31	1.898197e-35
3.139357e+02	2.699664e-31	1.890504e-35
3.139557e+02	2.688605e-31	1.882811e-35
3.139757e+02	2.677601e-31	1.875157e-35
3.139957e+02	2.666654e-31	1.867542e-35
3.140157e+02	2.655708e-31	1.859927e-35
3.140357e+02	2.644871e-31	1.852389e-35
3.140557e+02	2.634036e-31	1.844852e-35
3.140757e+02	2.623256e-31	1.837351e-35
3.140957e+02	2.612531e-31	1.829890e-35
3.141157e+02	2.601807e-31	1.822429e-35
3.141357e+02	2.591191e-31	1.815043e-35
3.141557e+02	2.580576e-31	1.807657e-35
3.141757e+02	2.570013e-31	1.800308e-35
3.141957e+02	2.559507e-31	1.792997e-35
3.142157e+02	2.549000e-31	1.785687e-35
3.142357e+02	2.538599e-31	1.778449e-35
3.142557e+02	2.528200e-31	1.771213e-35
3.142757e+02	2.517852e-31	1.764012e-35
3.142957e+02	2.507559e-31	1.756848e-35
3.143157e+02	2.497265e-31	1.749685e-35
3.143357e+02	2.487075e-31	1.742593e-35
3.143557e+02	2.476887e-31	1.735503e-35
3.143757e+02	2.466749e-31	1.728447e-35
3.143957e+02	2.456665e-31	1.721428e-35
3.144157e+02	2.446580e-31	1.714409e-35
3.144357e+02	2.436597e-31	1.707460e-35
3.144557e+02	2.426616e-31	1.700512e-35
3.144757e+02	2.416684e-31	1.693599e-35
3.144957e+02	2.406804e-31	1.686721e-35
3.145157e+02	2.396924e-31	1.679844e-35
3.145357e+02	2.387144e-31	1.673035e-35
3.145557e+02	2.377365e-31	1.666228e-35
3.145757e+02	2.367634e-31	1.659453e-35
3.145957e+02	2.357955e-31	1.652715e-35
3.146157e+02	2.348276e-31	1.645976e-35
3.146357e+02	2.338694e-31	1.639304e-35
3.146557e+02	2.329113e-31	1.632634e-35
3.146757e+02	2.319581e-31	1.625996e-35
3.146957e+02	2.310098e-31	1.619393e-35
3.147157e+02	2.300615e-31	1.612790e-35
3.147357e+02	2.291228e-31	1.606253e-35
3.147557e+02	2.281842e-31	1.599717e-35
3.147757e+02	2.272502e-31	1.593214e-35
3.147957e+02	2.263212e-31	1.586744e-35
3.148157e+02	2.253921e-31	1.580274e-35
3.148357e+02	2.244725e-31	1.573869e-35
3.148557e+02	2.235529e-31	1.567464e-35
3.148757e+02	2.226379e-31	1.561092e-35
3.148957e+02	2.217277e-31	1.554752e-35
3.149157e+02	2.208176e-31	1.548413e-35
3.149357e+02	2.199166e-31	1.542137e-35
3.149557e+02	2.190157e-31	1.535861e-35
3.149757e+02	2.181193e-31	1.529617e-35
3.149957e+02	2.172275e-31	1.523405e-35
3.150158e+02	2.163358e-31	1.517194e-35
3.150358e+02	2.154531e-31	1.511044e-35
3.150558e+02	2.145705e-31	1.504895e-35
3.150758e+02	2.136923e-31	1.498777e-35
3.150958e+02	2.128187e-31	1.492691e-35
3.151158e+02	2.119451e-31	1.486604e-35
3.151358e+02	2.110803e-31	1.480579e-35
3.151558e+02	2.102156e-31	1.474554e-35
3.151758e+02	2.093552e-31	1.468559e-35
3.151958e+02	2.084993e-31	1.462595e-35
3.152158e+02	2.076434e-31	1.456631e-35
3.152358e+02	2.067962e-31	1.450727e-35
3.152558e+02	2.059490e-31	1.444824e-35
3.152758e+02	2.051061e-31	1.438950e-35
3.152958e+02	2.042676e-31	1.433106e-35
3.153158e+02	2.034291e-31	1.427263e-35
3.153358e+02	2.025990e-31	1.421478e-35
3.153558e+02	2.017691e-31	1.415693e-35
3.153758e+02	2.009433e-31	1.409938e-35
3.153958e+02	2.001218e-31	1.404212e-35
3.154158e+02	1.993003e-31	1.398486e-35
3.154358e+02	1.984871e-31	1.392818e-35
3.154558e+02	1.976740e-31	1.387150e-35
3.154758e+02	1.968649e-31	1.381510e-35
3.154958e+02	1.960601e-31	1.375900e-35
3.155158e+02	1.952553e-31	1.370289e-35
3.155358e+02	1.944586e-31	1.364735e-35
3.155558e+02	1.936620e-31	1.359182e-35
3.155758e+02	1.928694e-31	1.353656e-35
3.155958e+02	1.920809e-31	1.348159e-35
3.156158e+02	1.912924e-31	1.342661e-35
3.156358e+02	1.905119e-31	1.337219e-35
3.156558e+02	1.897314e-31	1.331778e-35
3.156758e+02	1.889549e-31	1.326363e-35
3.156958e+02	1.881824e-31	1.320977e-35
3.157158e+02	1.874099e-31	1.315590e-35
3.157358e+02	1.866453e-31	1.310258e-35
3.157558e+02	1.858806e-31	1.304926e-35
3.157758e+02	1.851199e-31	1.299620e-35
3.157958e+02	1.843631e-31	1.294342e-35
3.158158e+02	1.836063e-31	1.289065e-35
3.158358e+02	1.828571e-31	1.283840e-35
3.158558e+02	1.821080e-31	1.278615e-35
3.158758e+02	1.813627e-31	1.273417e-35
3.158958e+02	1.806212e-31	1.268245e-35
3.159158e+02	1.798798e-31	1.263074e-35
3.159358e+02	1.791459e-31	1.257954e-35
3.159558e+02	1.784120e-31	1.252835e-35
3.159758e+02	1.776818e-31	1.247742e-35
3.159958e+02	1.769554e-31	1.242674e-35
3.160158e+02	1.762290e-31	1.237607e-35
3.160358e+02	1.755099e-31	1.232591e-35
3.160558e+02	1.747909e-31	1.227575e-35
3.160758e+02	1.740756e-31	1.222584e-35
3.160958e+02	1.733639e-31	1.217619e-35
3.161158e+02	1.726522e-31	1.212654e-35
3.161358e+02	1.719478e-31	1.207738e-35
3.161558e+02	1.712434e-31	1.202823e-35
3.161758e+02	1.705425e-31	1.197933e-35
3.161958e+02	1.698453e-31	1.193068e-35
3.162158e+02	1.691481e-31	1.188203e-35
3.162358e+02	1.684580e-31	1.183387e-35
3.162558e+02	1.677679e-31	1.178571e-35
3.162758e+02	1.670812e-31	1.173780e-35
3.162958e+02	1.663982e-31	1.169013e-35
3.163158e+02	1.657151e-31	1.164246e-35
3.163358e+02	1.650390e-31	1.159527e-35
3.163558e+02	1.643629e-31	1.154808e-35
3.163758e+02	1.636902e-31	1.150113e-35
3.163958e+02	1.630210e-31	1.145442e-35
3.164158e+02	1.623518e-31	1.140771e-35
3.164358e+02	1.616893e-31	1.136147e-35
3.164558e+02	1.610270e-31	1.131524e-35
3.164758e+02	1.603679e-31	1.126923e-35
3.164958e+02	1.597123e-31	1.122346e-35
3.165158e+02	1.590567e-31	1.117770e-35
3.165358e+02	1.584077e-31	1.113239e-35
3.165558e+02	1.577588e-31	1.108709e-35
3.165758e+02	1.571131e-31	1.104201e-35
3.165958e+02	1.564708e-31	1.099717e-35
3.166158e+02	1.558285e-31	1.095232e-35
3.166358e+02	1.551927e-31	1.090793e-35
3.166558e+02	1.545569e-31	1.086354e-35
3.166758e+02	1.539244e-31	1.081937e-35
3.166958e+02	1.532951e-31	1.077543e-35
3.167158e+02	1.526658e-31	1.073149e-35
3.167358e+02	1.520429e-31	1.068799e-35
3.167558e+02	1.514201e-31	1.064450e-35
3.167758e+02	1.508004e-31	1.060122e-35
3.167958e+02	1.501839e-31	1.055816e-35
3.168158e+02	1.495674e-31	1.051511e-35
3.168358e+02	1.489571e-31	1.047249e-35
3.168558e+02	1.483469e-31	1.042987e-35
3.168758e+02	1.477398e-31	1.038746e-35
3.168958e+02	1.471358e-31	1.034528e-35
3.169158e+02	1.465318e-31	1.030309e-35
3.169358e+02	1.459339e-31	1.026133e-35
3.169558e+02	1.453361e-31	1.021957e-35
3.169758e+02	1.447413e-31	1.017802e-35
3.169958e+02	1.441495e-31	1.013668e-35
3.170159e+02	1.435578e-31	1.009534e-35
3.170359e+02	1.429721e-31	1.005442e-35
3.170559e+02	1.423864e-31	1.001351e-35
3.170759e+02	1.418036e-31	9.972795e-36
3.170959e+02	1.412239e-31	9.932291e-36
3.171159e+02	1.406442e-31	9.891788e-36
3.171359e+02	1.400703e-31	9.851693e-36
3.171559e+02	1.394965e-31	9.811600e-36
3.171759e+02	1.389256e-31	9.771709e-36
3.171959e+02	1.383577e-31	9.732022e-36
3.172159e+02	1.377897e-31	9.692335e-36
3.172359e+02	1.372275e-31	9.653049e-36
3.172559e+02	1.366653e-31	9.613764e-36
3.172759e+02	1.361060e-31	9.574677e-36
3.172959e+02	1.355496e-31	9.535790e-36
3.173159e+02	1.349932e-31	9.496903e-36
3.173359e+02	1.344424e-31	9.458409e-36
3.173559e+02	1.338916e-31	9.419916e-36
3.173759e+02	1.333436e-31	9.381617e-36
3.173959e+02	1.327985e-31	9.343514e-36
3.174159e+02	1.322534e-31	9.305412e-36
3.174359e+02	1.317138e-31	9.267693e-36
3.174559e+02	1.311742e-31	9.229977e-36
3.174759e+02	1.306373e-31	9.192450e-36
3.174959e+02	1.301033e-31	9.155115e-36
3.175159e+02	1.295692e-31	9.117780e-36
3.175359e+02	1.290405e-31	9.080822e-36
3.175559e+02	1.285119e-31	9.043866e-36
3.175759e+02	1.279860e-31	9.007095e-36
3.175959e+02	1.274627e-31	8.970513e-36
3.176159e+02	1.269395e-31	8.933931e-36
3.176359e+02	1.264216e-31	8.897719e-36
3.176559e+02	1.259037e-31	8.861507e-36
3.176759e+02	1.253884e-31	8.825478e-36
3.176959e+02	1.248758e-31	8.789634e-36
3.177159e+02	1.243632e-31	8.753789e-36
3.177359e+02	1.238558e-31	8.718306e-36
3.177559e+02	1.233484e-31	8.682825e-36
3.177759e+02	1.228436e-31	8.647522e-36
3.177959e+02	1.223413e-31	8.612400e-36
3.178159e+02	1.218391e-31	8.577278e-36
3.178359e+02	1.213420e-31	8.542511e-36
3.178559e+02	1.208449e-31	8.507745e-36
3.178759e+02	1.203504e-31	8.473154e-36
3.178959e+02	1.198584e-31	8.438740e-36
3.179159e+02	1.193663e-31	8.404326e-36
3.179359e+02	1.188793e-31	8.370260e-36
3.179559e+02	1.183923e-31	8.336195e-36
3.179759e+02	1.179078e-31	8.302301e-36
3.179959e+02	1.174257e-31	8.268581e-36
3.180159e+02	1.169437e-31	8.234861e-36
3.180359e+02	1.164666e-31	8.201482e-36
3.180559e+02	1.159895e-31	8.168103e-36
3.180759e+02	1.155148e-31	8.134893e-36
3.180959e+02	1.150425e-31	8.101852e-36
3.181159e+02	1.145703e-31	8.068812e-36
3.181359e+02	1.141028e-31	8.036106e-36
3.181559e+02	1.136354e-31	8.003400e-36
3.181759e+02	1.131703e-31	7.970860e-36
3.181959e+02	1.127077e-31	7.938485e-36
3.182159e+02	1.122450e-31	7.906111e-36
3.182359e+02	1.117870e-31	7.874064e-36
3.182559e+02	1.113291e-31	7.842018e-36
3.182759e+02	1.108735e-31	7.810133e-36
3.182959e+02	1.104202e-31	7.778411e-36
3.183159e+02	1.099669e-31	7.746690e-36
3.183359e+02	1.095183e-31	7.715289e-36
3.183559e+02	1.090696e-31	7.683889e-36
3.183759e+02	1.086232e-31	7.652647e-36
3.183959e+02	1.081791e-31	7.621565e-36
3.184159e+02	1.077351e-31	7.590483e-36
3.184359e+02	1.072955e-31	7.559715e-36
3.184559e+02	1.068560e-31	7.528948e-36
3.184759e+02	1.064187e-31	7.498336e-36
3.184959e+02	1.059836e-31	7.467881e-36
3.185159e+02	1.055485e-31	7.437425e-36
3.185359e+02	1.051179e-31	7.407278e-36
3.185559e+02	1.046873e-31	7.377131e-36
3.185759e+02	1.042588e-31	7.347136e-36
3.185959e+02	1.038326e-31	7.317295e-36
3.186159e+02	1.034064e-31	7.287453e-36
3.186359e+02	1.029845e-31	7.257914e-36
3.186559e+02	1.025626e-31	7.228374e-36
3.186759e+02	1.021428e-31	7.198985e-36
3.186959e+02	1.017253e-31	7.169745e-36
3.187159e+02	1.013077e-31	7.140505e-36
3.187359e+02	1.008943e-31	7.111561e-36
3.187559e+02	1.004810e-31	7.082617e-36
3.187759e+02	1.000698e-31	7.053820e-36
3.187959e+02	9.966069e-32	7.025170e-36
3.188159e+02	9.925158e-32	6.996519e-36
3.188359e+02	9.884664e-32	6.968159e-36
3.188559e+02	9.844170e-32	6.939799e-36
3.188759e+02	9.803883e-32	6.911582e-36
3.188959e+02	9.763802e-32	6.883509e-36
3.189159e+02	9.723722e-32	6.855436e-36
3.189359e+02	9.684050e-32	6.827648e-36
3.189559e+02	9.644378e-32	6.799859e-36
3.189759e+02	9.604909e-32	6.772212e-36
3.189959e+02	9.565641e-32	6.744705e-36
3.190160e+02	9.526374e-32	6.717198e-36
3.190360e+02	9.487507e-32	6.689970e-36
3.190560e+02	9.448641e-32	6.662741e-36
3.190760e+02	9.409972e-32	6.635651e-36
3.190960e+02	9.371502e-32	6.608699e-36
3.191160e+02	9.333032e-32	6.581747e-36
3.191360e+02	9.294954e-32	6.555067e-36
3.191560e+02	9.256876e-32	6.528388e-36
3.191760e+02	9.218992e-32	6.501844e-36
3.191960e+02	9.181303e-32	6.475435e-36
3.192160e+02	9.143614e-32	6.449026e-36
3.192360e+02	9.106308e-32	6.422885e-36
3.192560e+02	9.069003e-32	6.396743e-36
3.192760e+02	9.031889e-32	6.370734e-36
3.192960e+02	8.994964e-32	6.344858e-36
3.193160e+02	8.958040e-32	6.318982e-36
3.193360e+02	8.921492e-32	6.293367e-36
3.193560e+02	8.884944e-32	6.267753e-36
3.193760e+02	8.848583e-32	6.242268e-36
3.193960e+02	8.812407e-32	6.216913e-36
3.194160e+02	8.776233e-32	6.191559e-36
3.194360e+02	8.740426e-32	6.166461e-36
3.194560e+02	8.704620e-32	6.141363e-36
3.194760e+02	8.668997e-32	6.116392e-36
3.194960e+02	8.633556e-32	6.091548e-36
3.195160e+02	8.598115e-32	6.066705e-36
3.195360e+02	8.563036e-32	6.042113e-36
3.195560e+02	8.527956e-32	6.017521e-36
3.195760e+02	8.493056e-32	5.993054e-36
3.195960e+02	8.458334e-32	5.968711e-36
3.196160e+02	8.423613e-32	5.944369e-36
3.196360e+02	8.389245e-32	5.920272e-36
3.196560e+02	8.354878e-32	5.896176e-36
3.196760e+02	8.320686e-32	5.872202e-36
3.196960e+02	8.286669e-32	5.848350e-36
3.197160e+02	8.252652e-32	5.824499e-36
3.197360e+02	8.218982e-32	5.800888e-36
3.197560e+02	8.185312e-32	5.777278e-36
3.197760e+02	8.151814e-32	5.753788e-36
3.197960e+02	8.118488e-32	5.730416e-36
3.198160e+02	8.085162e-32	5.707046e-36
3.198360e+02	8.052175e-32	5.683911e-36
3.198560e+02	8.019188e-32	5.660777e-36
3.198760e+02	7.986370e-32	5.637760e-36
3.198960e+02	7.953720e-32	5.614860e-36
3.199160e+02	7.921070e-32	5.591961e-36
3.199360e+02	7.888753e-32	5.569293e-36
3.199560e+02	7.856436e-32	5.546625e-36
3.199760e+02	7.824284e-32	5.524072e-36
3.199960e+02	7.792296e-32	5.501634e-36
3.200160e+02	7.760310e-32	5.479196e-36
3.200360e+02	7.728648e-32	5.456985e-36
3.200560e+02	7.696987e-32	5.434774e-36
3.200760e+02	7.665488e-32	5.412676e-36
3.200960e+02	7.634149e-32	5.390690e-36
3.201160e+02	7.602811e-32	5.368705e-36
3.201360e+02	7.571793e-32	5.346941e-36
3.201560e+02	7.540774e-32	5.325178e-36
3.201760e+02	7.509914e-32	5.303526e-36
3.201960e+02	7.479211e-32	5.281983e-36
3.202160e+02	7.448510e-32	5.260441e-36
3.202360e+02	7.418121e-32	5.239117e-36
3.202560e+02	7.387731e-32	5.217792e-36
3.202760e+02	7.357498e-32	5.196577e-36
3.202960e+02	7.327418e-32	5.175468e-36
3.203160e+02	7.297340e-32	5.154361e-36
3.203360e+02	7.267568e-32	5.133466e-36
3.203560e+02	7.237795e-32	5.112572e-36
3.203760e+02	7.208175e-32	5.091784e-36
3.203960e+02	7.178706e-32	5.071101e-36
3.204160e+02	7.149238e-32	5.050419e-36
3.204360e+02	7.120070e-32	5.029946e-36
3.204560e+02	7.090902e-32	5.009472e-36
3.204760e+02	7.061883e-32	4.989104e-36
3.204960e+02	7.033012e-32	4.968838e-36
3.205160e+02	7.004143e-32	4.948573e-36
3.205360e+02	6.975566e-32	4.928512e-36
3.205560e+02	6.946990e-32	4.908452e-36
3.205760e+02	6.918560e-32	4.888494e-36
3.205960e+02	6.890275e-32	4.868637e-36
3.206160e+02	6.861992e-32	4.848780e-36
3.206360e+02	6.833995e-32	4.829124e-36
3.206560e+02	6.805999e-32	4.809468e-36
3.206760e+02	6.778146e-32	4.789913e-36
3.206960e+02	6.750435e-32	4.770456e-36
3.207160e+02	6.722726e-32	4.751000e-36
3.207360e+02	6.695298e-32	4.731740e-36
3.207560e+02	6.667869e-32	4.712480e-36
3.207760e+02	6.640582e-32	4.693319e-36
3.207960e+02	6.613434e-32	4.674254e-36
3.208160e+02	6.586287e-32	4.655191e-36
3.208360e+02	6.559415e-32	4.636319e-36
3.208560e+02	6.532543e-32	4.617448e-36
3.208760e+02	6.505810e-32	4.598673e-36
3.208960e+02	6.479213e-32	4.579993e-36
3.209160e+02	6.452616e-32	4.561313e-36
3.209360e+02	6.426290e-32	4.542822e-36
3.209560e+02	6.399964e-32	4.524331e-36
3.209760e+02	6.373773e-32	4.505935e-36
3.209960e+02	6.347716e-32	4.487631e-36
3.210161e+02	6.321659e-32	4.469329e-36
3.210361e+02	6.295867e-32	4.451211e-36
3.210561e+02	6.270075e-32	4.433093e-36
3.210761e+02	6.244416e-32	4.415067e-36
3.210961e+02	6.218887e-32	4.397133e-36
3.211161e+02	6.193360e-32	4.379199e-36
3.211361e+02	6.168091e-32	4.361446e-36
3.211561e+02	6.142823e-32	4.343693e-36
3.211761e+02	6.117685e-32	4.326031e-36
3.211961e+02	6.092674e-32	4.308458e-36
3.212161e+02	6.067665e-32	4.290886e-36
3.212361e+02	6.042909e-32	4.273492e-36
3.212561e+02	6.018153e-32	4.256097e-36
3.212761e+02	5.993525e-32	4.238791e-36
3.212961e+02	5.969022e-32	4.221572e-36
3.213161e+02	5.944520e-32	4.204355e-36
3.213361e+02	5.920267e-32	4.187310e-36
3.213561e+02	5.896014e-32	4.170266e-36
3.213761e+02	5.871886e-32	4.153309e-36
3.213961e+02	5.847880e-32	4.136438e-36
3.214161e+02	5.823875e-32	4.119567e-36
3.214361e+02	5.800114e-32	4.102867e-36
3.214561e+02	5.776353e-32	4.086166e-36
3.214761e+02	5.752715e-32	4.069551e-36
3.214961e+02	5.729196e-32	4.053020e-36
3.215161e+02	5.705679e-32	4.036490e-36
3.215361e+02	5.682400e-32	4.020126e-36
3.215561e+02	5.659121e-32	4.003762e-36
3.215761e+02	5.635963e-32	3.987482e-36
3.215961e+02	5.612921e-32	3.971284e-36
3.216161e+02	5.589881e-32	3.955087e-36
3.216361e+02	5.567075e-32	3.939053e-36
3.216561e+02	5.544269e-32	3.923019e-36
3.216761e+02	5.521580e-32	3.907068e-36
3.216961e+02	5.499006e-32	3.891196e-36
3.217161e+02	5.476434e-32	3.875326e-36
3.217361e+02	5.454091e-32	3.859615e-36
3.217561e+02	5.431747e-32	3.843905e-36
3.217761e+02	5.409519e-32	3.828275e-36
3.217961e+02	5.387403e-32	3.812723e-36
3.218161e+02	5.365289e-32	3.797173e-36
3.218361e+02	5.343399e-32	3.781779e-36
3.218561e+02	5.321509e-32	3.766385e-36
3.218761e+02	5.299732e-32	3.751071e-36
3.218961e+02	5.278066e-32	3.735833e-36
3.219161e+02	5.256400e-32	3.720596e-36
3.219361e+02	5.234955e-32	3.705513e-36
3.219561e+02	5.213509e-32	3.690429e-36
3.219761e+02	5.192174e-32	3.675423e-36
3.219961e+02	5.170947e-32	3.660493e-36
3.220161e+02	5.149721e-32	3.645563e-36
3.220361e+02	5.128711e-32	3.630784e-36
3.220561e+02	5.107700e-32	3.616004e-36
3.220761e+02	5.086798e-32	3.601301e-36
3.220961e+02	5.066002e-32	3.586671e-36
3.221161e+02	5.045208e-32	3.572043e-36
3.221361e+02	5.024623e-32	3.557562e-36
3.221561e+02	5.004039e-32	3.543080e-36
3.221761e+02	4.983562e-32	3.528673e-36
3.221961e+02	4.963187e-32	3.514339e-36
3.222161e+02	4.942815e-32	3.500005e-36
3.222361e+02	4.922648e-32	3.485816e-36
3.222561e+02	4.902482e-32	3.471626e-36
3.222761e+02	4.882420e-32	3.457510e-36
3.222961e+02	4.862459e-32	3.443465e-36
3.223161e+02	4.842500e-32	3.429420e-36
3.223361e+02	4.822743e-32	3.415517e-36
3.223561e+02	4.802986e-32	3.401613e-36
3.223761e+02	4.783331e-32	3.387782e-36
3.223961e+02	4.763776e-32	3.374019e-36
3.224161e+02	4.744222e-32	3.360258e-36
3.224361e+02	4.724865e-32	3.346635e-36
3.224561e+02	4.705509e-32	3.333012e-36
3.224761e+02	4.686253e-32	3.319460e-36
3.224961e+02	4.667095e-32	3.305975e-36
3.225161e+02	4.647938e-32	3.292491e-36
3.225361e+02	4.628974e-32	3.279143e-36
3.225561e+02	4.610011e-32	3.265794e-36
3.225761e+02	4.591146e-32	3.252515e-36
3.225961e+02	4.572376e-32	3.239302e-36
3.226161e+02	4.553608e-32	3.226090e-36
3.226361e+02	4.535029e-32	3.213011e-36
3.226561e+02	4.516451e-32	3.199932e-36
3.226761e+02	4.497969e-32	3.186920e-36
3.226961e+02	4.479580e-32	3.173973e-36
3.227161e+02	4.461192e-32	3.161028e-36
3.227361e+02	4.442991e-32	3.148213e-36
3.227561e+02	4.424789e-32	3.135397e-36
3.227761e+02	4.406683e-32	3.122648e-36
3.227961e+02	4.388667e-32	3.109962e-36
3.228161e+02	4.370653e-32	3.097278e-36
3.228361e+02	4.352821e-32	3.084721e-36
3.228561e+02	4.334989e-32	3.072164e-36
3.228761e+02	4.317249e-32	3.059672e-36
3.228961e+02	4.299599e-32	3.047242e-36
3.229161e+02	4.281951e-32	3.034813e-36
3.229361e+02	4.264480e-32	3.022510e-36
3.229561e+02	4.247010e-32	3.010206e-36
